patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,tumor,project
TCGA-CN-4731-01,0.43132627,0.16287458,0.24501102,0.60648966,0.2679721,0.5231444,0.4700296,0.8065411,0.49025697,0.36549243,0.62732446,0.58459884,0.48278657,0.21710093,0.7137579,0.5103173,0.6525262,0.47473153,0.21875533,0.5448438,0.49468064,0.49622092,0.28486246,0.2820115,0.27750403,0.26495105,0.62008095,0.54271466,0.8136228,0.57777023,1,HNSC
TCGA-CN-5369-01,0.4850008,0.16052498,0.24616545,0.6281328,0.19684172,0.4750616,0.46196136,0.81922406,0.41958308,0.36478016,0.673221,0.537297,0.4418155,0.25437096,0.71831596,0.5154558,0.74645,0.48305413,0.24188095,0.45473725,0.46911693,0.533514,0.33970773,0.28597847,0.30678847,0.19926019,0.6835861,0.45840776,0.8203435,0.6030257,1,HNSC
TCGA-CV-6960-01,0.4390195,0.17849758,0.25795034,0.590977,0.2639284,0.5255431,0.40630585,0.777002,0.47391605,0.3910982,0.5960298,0.5971396,0.4725501,0.21928506,0.7525555,0.52488005,0.64117956,0.4727885,0.23586759,0.5402967,0.4272979,0.5197403,0.29205325,0.28385127,0.28072557,0.28212702,0.5785419,0.56085175,0.78551286,0.6031046,1,HNSC
TCGA-F1-6875-01,0.36198348,0.31872976,0.5946521,0.7875422,0.7017683,0.66193885,0.4277771,0.63128865,0.56991696,0.6138715,0.46577615,0.43978107,0.49311668,0.1629346,0.5070151,0.3222888,0.54832417,0.44693276,0.43663007,0.50873256,0.4948486,0.450724,0.29945529,0.14171366,0.48727697,0.5000417,0.4194681,0.7208216,0.4201681,0.66625166,1,STAD
TCGA-BR-6706-01,0.74858904,0.19321732,0.42924833,0.8002627,0.73334193,0.9484421,0.47563365,0.5947434,0.08008081,0.5660817,0.66556805,0.06006196,0.06634241,0.23452733,0.5306354,0.41692874,0.89948916,0.63597125,0.7983801,0.2083694,0.77079576,0.1554435,0.85810953,0.3616254,0.8999955,0.42550707,0.811917,0.55357474,0.33614677,0.2547326,1,STAD
TCGA-D6-6823-01,0.4727943,0.19263816,0.27117795,0.58637863,0.22518966,0.50437903,0.33999723,0.75429523,0.4233658,0.4158091,0.58784586,0.58628297,0.44249803,0.23964687,0.7927538,0.5416445,0.6760021,0.4749565,0.26392254,0.4917863,0.34885335,0.5609932,0.3259089,0.2875915,0.29819793,0.2668148,0.5689424,0.53737724,0.7612895,0.6402476,1,HNSC
TCGA-IG-A51D-01,0.10662711,0.4707674,0.31595615,0.10741454,0.6524588,0.47818017,0.82907736,0.9190419,0.88538957,0.5719111,0.25056392,0.92786473,0.8398763,0.0926891,0.4902725,0.20689645,0.19687957,0.29511392,0.098196894,0.79636955,0.5531168,0.3801302,0.86095846,0.30114567,0.0388135,0.8683396,0.116696,0.69452876,0.5481479,0.6100639,1,ESCA
TCGA-CV-7434-01,0.5459102,0.2398408,0.31309217,0.55707294,0.14772257,0.4682208,0.13141018,0.6725422,0.30747747,0.4960279,0.53075814,0.5828652,0.37290454,0.28044352,0.9194283,0.5923093,0.7255961,0.4763899,0.33899936,0.39546955,0.11279732,0.66919065,0.39850304,0.2970098,0.33500773,0.26130995,0.4955172,0.5179756,0.6786274,0.7432282,1,HNSC
TCGA-AD-A5EJ-01,0.97883356,0.5817411,0.06696695,0.48277807,0.6562031,0.54637057,0.38959706,0.17530078,0.3933317,0.23803607,0.8470671,0.38285002,0.9527166,0.28551033,0.35265157,0.9708873,0.1652618,0.18065122,0.8029346,0.025019646,0.3505624,0.63355213,0.5609373,0.80999637,0.9373702,0.6466318,0.6200083,0.14225739,0.44922316,0.63813585,1,COAD
TCGA-CV-6938-11,0.39365375,0.070880726,0.16925102,0.70052,0.28180283,0.50238115,0.84280187,0.9816243,0.57630444,0.21515313,0.8173283,0.50443625,0.53714883,0.20947061,0.486749,0.42558643,0.7321681,0.48729002,0.12156746,0.55898845,0.88648844,0.3634106,0.25030053,0.27176878,0.26267558,0.1550335,0.87264305,0.42456797,0.97949046,0.43263584,0,HNSC
TCGA-CN-4742-01,0.5929783,0.15183909,0.24531901,0.6762903,0.052222013,0.3760282,0.4612516,0.85251725,0.27894855,0.35696986,0.77494663,0.43734655,0.36047614,0.33013082,0.71802294,0.52236307,0.9415517,0.5005747,0.2849802,0.2713932,0.43349677,0.60402846,0.45020682,0.29364347,0.3659424,0.060512654,0.82390267,0.28130987,0.841076,0.6484455,1,HNSC
TCGA-AG-3902-01,0.0016652942,0.9707427,0.43732992,0.9794376,0.68747866,0.928434,0.58170503,0.8061532,0.706196,0.0,0.010955453,0.7276404,0.25634494,0.9938503,0.35601002,0.0,0.45844924,0.9927914,0.618433,0.5526324,0.41819763,0.9706036,0.0,0.6120455,0.44780776,0.35238802,0.5379423,0.93224657,0.6576818,0.40418485,1,READ
TCGA-CN-6017-01,0.45590508,0.09138219,0.18917993,0.69853115,0.2082587,0.46013558,0.74238926,0.9506996,0.48529816,0.2517401,0.8154416,0.4776935,0.48327976,0.24810047,0.5475476,0.4516675,0.80499554,0.49237874,0.1684683,0.46666157,0.7641089,0.43311197,0.31293437,0.27821955,0.2952194,0.117544755,0.8725968,0.3707704,0.94497454,0.49352834,1,HNSC
TCGA-BR-A4J4-01,0.493989,0.31095988,0.6433908,0.84053415,0.7849839,0.77700126,0.34814692,0.5631198,0.3910308,0.6952658,0.46912515,0.2886345,0.32839262,0.20180346,0.5060265,0.3160739,0.6474596,0.50045806,0.6024578,0.39481938,0.47805303,0.386907,0.48933086,0.1786417,0.65655804,0.50817835,0.4725871,0.71925986,0.2915628,0.61475956,1,STAD
TCGA-CG-5734-01,0.69524264,0.2177846,0.6013014,0.94702303,0.7651876,0.87777436,0.3941719,0.58929616,0.13551122,0.69149464,0.58118236,0.09243813,0.10908064,0.30733845,0.46150187,0.33488995,0.84438384,0.60469824,0.71767104,0.25617826,0.5791291,0.30599964,0.72323775,0.24702428,0.76680124,0.3547375,0.634041,0.68327963,0.30292857,0.4870663,1,STAD
TCGA-L5-A891-01,0.6427522,0.60862225,0.2808637,0.7352338,0.33827928,0.10275105,0.9823317,0.78570944,0.3299018,0.32178545,0.9667945,0.46584994,0.4816347,0.49348634,0.09231636,0.33350784,0.7117072,0.3844432,0.47330886,0.3745286,0.749169,0.23424587,0.817069,0.42285985,0.05477476,0.030263342,0.6455302,0.10832906,0.9009268,0.54581004,1,ESCA
TCGA-L7-A6VZ-01,0.6782976,0.6735144,0.2978286,0.739946,0.34095868,0.052241474,0.9910169,0.7622542,0.28888208,0.34173262,0.9831174,0.45732182,0.4687013,0.5332184,0.046936184,0.31698918,0.7140259,0.3665632,0.51978844,0.34729242,0.718645,0.21456973,0.8918323,0.4382131,0.034021586,0.01538673,0.6303042,0.055077493,0.8915203,0.57073385,1,ESCA
TCGA-CN-5364-01,0.48238987,0.16670366,0.25096312,0.6200068,0.2026392,0.4809307,0.43857956,0.8066921,0.4206608,0.37458327,0.65659744,0.5469394,0.4421502,0.2513581,0.7325883,0.52045953,0.73245436,0.4814577,0.24599886,0.4623,0.4461487,0.53860575,0.3367852,0.2862685,0.30499318,0.21255986,0.6612543,0.4739921,0.8089694,0.6100482,1,HNSC
TCGA-CV-7414-01,0.38440704,0.12619385,0.21299955,0.6327488,0.31522053,0.54262763,0.62893414,0.8715582,0.5671107,0.3037217,0.67912257,0.5790561,0.52919286,0.19218567,0.61719644,0.47226915,0.63063467,0.47506735,0.16505316,0.60330075,0.6716733,0.41951254,0.23854633,0.2754587,0.25427347,0.25783634,0.68747544,0.5430644,0.8783088,0.5029919,1,HNSC
TCGA-LN-A4A1-01,0.06479901,0.5247707,0.341102,0.01555717,0.70427823,0.477714,0.8154066,0.9124682,0.92386067,0.63385755,0.15848649,0.98958516,0.88039184,0.076703906,0.49925673,0.16808084,0.11975914,0.26049688,0.09403123,0.83013165,0.48726797,0.37989202,0.9546033,0.30010974,0.012233347,0.9809867,0.017025292,0.7235534,0.48253053,0.6489752,1,ESCA
TCGA-CG-5722-11,0.76500213,0.16228417,0.2687656,0.68202376,0.66904855,0.9688932,0.5807993,0.6332226,0.07364273,0.4334256,0.74750113,0.06899589,0.06944436,0.17910095,0.5767389,0.48576325,0.93097275,0.65379083,0.8066382,0.1986666,0.9421069,0.054456383,0.91711044,0.44474232,0.94620043,0.4507538,0.95196414,0.44871292,0.42003238,0.07777828,0,STAD
TCGA-CD-5800-01,0.454001,0.17438169,0.3602839,0.79289013,0.4976535,0.6335406,0.68828285,0.805471,0.47993514,0.39841104,0.6744814,0.40140474,0.43932074,0.22562313,0.4677355,0.39955315,0.69692534,0.5244997,0.33871126,0.48441803,0.77077967,0.37853187,0.36828202,0.22973338,0.3974909,0.27037868,0.6523022,0.61046046,0.69805264,0.46064776,1,STAD
TCGA-AZ-6601-01,0.9233521,0.31851465,0.025348566,0.5146244,0.6158043,0.5122085,0.5775176,0.38877732,0.47746995,0.3082505,0.8570043,0.40964592,0.9170491,0.28883153,0.4350599,0.8802108,0.29151812,0.2953945,0.64223844,0.15523702,0.5093088,0.58769506,0.45655125,0.54461884,0.8412003,0.5947536,0.68554944,0.16068885,0.44210827,0.5745754,1,COAD
TCGA-CG-4301-01,0.61249727,0.20420782,0.378644,0.7396689,0.6521546,0.83381104,0.5535889,0.66021824,0.26422772,0.48327738,0.6597703,0.2151975,0.23544273,0.18986985,0.53555125,0.42451155,0.79569286,0.5800652,0.63389444,0.32420954,0.788206,0.21693173,0.6664811,0.32588023,0.73386794,0.42638558,0.75808465,0.5529665,0.46200848,0.3039236,1,STAD
TCGA-IG-A50L-01,0.048999876,0.41803682,0.30660948,0.0650326,0.6702423,0.53595555,0.8136078,0.9433123,0.9479477,0.5739551,0.19476938,0.96249497,0.87102646,0.04065965,0.5459655,0.21022862,0.16317618,0.30169833,0.043181814,0.8412147,0.56163967,0.40261397,0.8128566,0.28310987,0.051930085,0.9307541,0.094049394,0.76732135,0.5325302,0.5971248,1,ESCA
TCGA-BR-8381-01,0.5821594,0.26783115,0.5650389,0.82643616,0.76271856,0.83443713,0.3974973,0.57782954,0.28390685,0.6461906,0.5405306,0.21056917,0.23864204,0.21395978,0.51371783,0.35221398,0.73607993,0.54806143,0.66658133,0.33120728,0.583943,0.30656266,0.6158067,0.24285406,0.73711556,0.47531843,0.5931206,0.6602941,0.31316125,0.4876395,1,STAD
TCGA-LN-A49L-01,0.18956773,0.36875355,0.2678486,0.28620198,0.5518437,0.47677535,0.8560509,0.9307481,0.8087242,0.45239925,0.43031046,0.8074894,0.7605219,0.12558246,0.47073072,0.28159872,0.34690866,0.36159182,0.108421676,0.72948945,0.6797312,0.37969297,0.68233263,0.30386207,0.08953603,0.64867157,0.30976048,0.6356679,0.6752784,0.5355603,1,ESCA
TCGA-D7-6524-01,0.72188866,0.21608683,0.49369073,0.8304054,0.7622175,0.93279266,0.42898083,0.57480943,0.10840386,0.61700255,0.6219609,0.07631275,0.08712509,0.24194357,0.52010214,0.38980436,0.8666371,0.6182164,0.78728604,0.22523022,0.6961119,0.19917513,0.8144587,0.32474244,0.87625164,0.43704844,0.743319,0.5953934,0.2995302,0.3320451,1,STAD
TCGA-AA-3514-11,0.8976096,0.1308641,0.0060044155,0.4464857,0.633782,0.46283326,0.65932953,0.4438079,0.4936397,0.35197192,0.80953205,0.42659092,0.9559498,0.30549046,0.4778207,0.822441,0.3314653,0.33541358,0.60312366,0.19464952,0.6067997,0.59258074,0.41001835,0.43998206,0.8047622,0.5879881,0.6300036,0.13608739,0.42203033,0.52515566,0,COAD
TCGA-BR-4294-01,0.56327665,0.17294334,0.27043217,0.6860151,0.5526661,0.7707498,0.67136824,0.7399583,0.34130576,0.367387,0.7174577,0.2909655,0.31417608,0.1690886,0.53850776,0.4584063,0.7787207,0.57055503,0.5270217,0.37858722,0.8898485,0.21463653,0.59093046,0.34183505,0.63514805,0.38208902,0.806617,0.5087259,0.60489357,0.25173956,1,STAD
TCGA-CV-5971-01,0.4187058,0.079131216,0.1772711,0.6997196,0.25220618,0.48538008,0.8023925,0.96917915,0.5396804,0.22987697,0.81656903,0.49367407,0.5154701,0.22501658,0.5112164,0.43608233,0.7614763,0.4893379,0.14044195,0.521833,0.8372387,0.39146078,0.27550653,0.2743648,0.2757723,0.13994674,0.87262446,0.40291798,0.9656001,0.45714104,1,HNSC
TCGA-CG-4475-01,0.5581372,0.21033624,0.334501,0.6862251,0.6184596,0.7968078,0.59255147,0.6833801,0.33943674,0.43249786,0.6641646,0.27966082,0.30484056,0.1545263,0.5516964,0.43957952,0.7537429,0.55785364,0.5793255,0.36792716,0.81952524,0.21997239,0.60306144,0.32716906,0.687683,0.4485141,0.75703627,0.5337254,0.51285684,0.29205903,1,STAD
TCGA-AA-A01P-01,0.8712554,0.21104407,0.02010727,0.48661816,0.6054571,0.49326012,0.6415081,0.4564587,0.493069,0.31840903,0.8310778,0.42213523,0.90618247,0.28807625,0.46226302,0.8151902,0.34750196,0.3338855,0.5864568,0.2043066,0.5993998,0.56634676,0.41664875,0.4787115,0.7789153,0.56299,0.6594128,0.17805833,0.46922088,0.5240076,1,COAD
TCGA-AZ-4615-01,0.95387816,0.4685743,0.042543635,0.51761854,0.6284014,0.54392374,0.48461047,0.2936555,0.43975952,0.27044997,0.8695269,0.39068863,0.9145217,0.28224954,0.39619154,0.92853904,0.23840007,0.2436848,0.7137646,0.09486994,0.4262073,0.5973226,0.50909597,0.67393565,0.89121777,0.6190264,0.6780781,0.16129601,0.44596124,0.6063475,1,COAD
TCGA-D7-6521-01,0.7391454,0.14622079,0.3509064,0.80411184,0.64050233,0.8984144,0.5821588,0.67563725,0.103459895,0.48023772,0.7301773,0.09172529,0.09738594,0.25455225,0.50896806,0.43716952,0.9192921,0.6455325,0.708169,0.23653549,0.8530357,0.1641411,0.81510454,0.37012157,0.8058238,0.33265007,0.8608742,0.52896637,0.46792156,0.22127375,1,STAD
TCGA-D7-5577-01,0.53572774,0.37417653,0.8972942,0.9934778,0.95379996,0.8343382,0.12539643,0.4376557,0.3095145,0.9360436,0.3346126,0.19553667,0.23675442,0.2670706,0.46790725,0.22210231,0.6391615,0.49580368,0.72119987,0.3403855,0.22235966,0.46929356,0.5289544,0.093998894,0.7364063,0.5449386,0.30311176,0.85374475,0.055999637,0.81632566,1,STAD
TCGA-D6-6825-01,0.57336307,0.14560072,0.23921683,0.67665845,0.07548104,0.3894687,0.49202263,0.8618262,0.3075382,0.34579834,0.7750153,0.4460414,0.3773896,0.31791475,0.69939506,0.51433694,0.91825944,0.4989277,0.2703934,0.30060145,0.47117364,0.58231807,0.4304617,0.29162848,0.35567433,0.07269451,0.8232141,0.298681,0.8515482,0.6295599,1,HNSC
TCGA-CV-5443-01,0.1934806,0.15146364,0.22242907,0.5360364,0.57475805,0.7235086,0.5913335,0.79321563,0.8119241,0.33349705,0.47573072,0.7677875,0.67030734,0.056265652,0.6414029,0.46864212,0.27024797,0.44213992,0.097413495,0.9326873,0.69508636,0.30611506,0.042745054,0.2626948,0.14907122,0.5196844,0.40791753,0.8749777,0.82359445,0.4361655,1,HNSC
TCGA-BR-6455-01,0.6188412,0.28953677,0.6525218,0.87683,0.83550656,0.8774885,0.30906773,0.52102625,0.22610372,0.73710674,0.49653006,0.15365973,0.17971528,0.23605585,0.506093,0.32314372,0.74945724,0.55538434,0.7407031,0.29199186,0.50133145,0.31590235,0.6669011,0.22573763,0.80191576,0.49878526,0.55087453,0.6994121,0.20901346,0.536807,1,STAD
TCGA-A6-5656-01,0.9847168,0.4791084,0.052491784,0.42115846,0.68500066,0.5160725,0.41795325,0.17324322,0.39007115,0.26722258,0.81370384,0.38665482,0.9940997,0.30062568,0.37550578,0.9519697,0.16952035,0.19080833,0.80914825,0.025554061,0.3901766,0.64696187,0.54648185,0.771602,0.94356805,0.66234905,0.5705417,0.110061616,0.41604537,0.61411536,1,COAD
TCGA-L5-A4OT-01,0.61404973,0.55622256,0.26716474,0.73142874,0.3361157,0.14353696,0.97531843,0.80464935,0.36302477,0.30567837,0.95361394,0.4727363,0.49207827,0.4614032,0.12896034,0.34684646,0.7098348,0.39888108,0.43577713,0.39652145,0.7738168,0.2501341,0.7566984,0.41046232,0.07153273,0.042276055,0.657825,0.15132907,0.9085225,0.52568436,1,ESCA
TCGA-CN-4733-01,0.50670403,0.10811201,0.20544249,0.6969082,0.14824446,0.42566192,0.6604495,0.92546415,0.4110343,0.28159615,0.813902,0.45587057,0.43932095,0.27962363,0.59716105,0.47295043,0.86442494,0.49653128,0.20674081,0.39132002,0.6642435,0.48999035,0.36404547,0.2834836,0.32177612,0.0869528,0.8725591,0.32686996,0.91680855,0.5432185,1,HNSC
TCGA-L5-A4OP-01,0.62708884,0.580027,0.27338797,0.73315734,0.33709857,0.1250085,0.9785045,0.7960452,0.3479775,0.3129956,0.95960164,0.46960792,0.4873339,0.47597808,0.11231351,0.34078693,0.71068543,0.39232218,0.45282724,0.3865304,0.76261973,0.2429163,0.7841239,0.41609436,0.06391981,0.036818847,0.6522397,0.13179478,0.9050719,0.5348272,1,ESCA
TCGA-D7-A4YX-01,0.4488223,0.43095323,0.9860926,0.9932569,1.0000001,0.79322886,0.051203012,0.4002636,0.41276008,1.0,0.24848306,0.26755702,0.32048324,0.2414396,0.47231382,0.18575224,0.54394495,0.4451145,0.6848782,0.39633587,0.10483301,0.53852093,0.41803914,0.033888042,0.68863595,0.6125258,0.17761773,0.91115546,0.0,0.93934494,1,STAD
TCGA-CD-5798-01,0.7650043,0.17258286,0.3755882,0.7787775,0.7029618,0.95328945,0.5198494,0.6174791,0.06441361,0.5208561,0.70260054,0.053405017,0.056582153,0.23081249,0.53595924,0.43810868,0.9234731,0.6488225,0.79551333,0.20051873,0.8316988,0.12617022,0.88254625,0.38805243,0.9056251,0.4082021,0.8644838,0.5216916,0.37630516,0.19751495,1,STAD
TCGA-H7-7774-01,0.5067122,0.22107641,0.29585713,0.5651545,0.19177449,0.49141327,0.2175914,0.7035186,0.3670603,0.46355867,0.5458407,0.59261626,0.40842545,0.25727788,0.867151,0.5708144,0.68884027,0.47433618,0.30440524,0.4505353,0.21323293,0.61863405,0.35931012,0.29248157,0.31487378,0.27515996,0.5141251,0.5407633,0.7110272,0.69691944,1,HNSC
TCGA-CV-6003-01,0.55896056,0.2225191,0.2999662,0.58187217,0.1239717,0.44677925,0.19511533,0.7085363,0.2968127,0.46887332,0.5816666,0.55108654,0.36752307,0.29281962,0.8805025,0.5790475,0.77447045,0.48170474,0.33014095,0.36477858,0.17345715,0.6591836,0.4125415,0.2966402,0.3431521,0.21742907,0.5641079,0.46575928,0.7107749,0.7265786,1,HNSC
TCGA-CN-5363-01,0.5751946,0.15643,0.24798793,0.6646727,0.077258766,0.39417854,0.44897887,0.8408246,0.30088088,0.36334693,0.75069296,0.4576341,0.37300843,0.317028,0.7256246,0.52396333,0.90450615,0.4970681,0.28061408,0.30324668,0.4267457,0.59601367,0.4318751,0.29263276,0.35600662,0.08862981,0.79076475,0.31646195,0.8319043,0.64526486,1,HNSC
TCGA-CV-6433-01,0.16719511,0.19683537,0.25725725,0.47385985,0.6266365,0.7727975,0.4219243,0.7001212,0.8293247,0.40507674,0.34831646,0.8444853,0.6782798,0.029264078,0.7448605,0.50443506,0.15551174,0.4293752,0.124318644,1.0,0.53105485,0.33820838,0.01402922,0.2642742,0.13202628,0.6255338,0.23650175,1.0,0.73974776,0.48396352,1,HNSC
TCGA-LN-A49U-01,0.053459823,0.50112545,0.33467132,0.016003251,0.70218194,0.49517977,0.8127139,0.92072237,0.9371675,0.6255651,0.15492505,0.9911384,0.88394636,0.06333421,0.51473635,0.17466602,0.120699525,0.2674577,0.07806278,0.8387815,0.4993037,0.3866971,0.9266515,0.29482734,0.020005584,0.98358375,0.0245381,0.7413007,0.48726314,0.63948315,1,ESCA
TCGA-LN-A4A3-01,0.09140897,0.40389565,0.29516712,0.13127738,0.63482845,0.51776665,0.82639354,0.939331,0.9058895,0.53775865,0.2654251,0.9160185,0.83782864,0.066452414,0.52301943,0.23143579,0.21819282,0.31945747,0.06314655,0.80751693,0.5966998,0.3955682,0.7744913,0.2894658,0.06299111,0.8461812,0.15847284,0.727414,0.57516915,0.5789317,1,ESCA
TCGA-HF-7136-01,0.49249125,0.20303842,0.3804711,0.7569979,0.5713047,0.7058899,0.6179292,0.7358221,0.42416233,0.44114548,0.64782923,0.3489929,0.38286105,0.19542967,0.5030195,0.4053051,0.7091321,0.53237426,0.45125175,0.43527,0.7569445,0.32301897,0.46207115,0.25883722,0.52771103,0.36222643,0.6693255,0.59421116,0.5889417,0.4171502,1,STAD
TCGA-CQ-6223-01,0.5238073,0.22894025,0.30311778,0.5620029,0.17243919,0.4811124,0.18125933,0.6906373,0.3411993,0.4772042,0.54002154,0.5879765,0.3930214,0.2674442,0.8891861,0.57991177,0.70536727,0.47529468,0.31921607,0.42635226,0.17070735,0.6403188,0.37641644,0.29443097,0.3236742,0.26858693,0.5070243,0.5302197,0.69747937,0.71668065,1,HNSC
TCGA-L5-A8NE-01,0.6559318,0.63268304,0.287154,0.736981,0.33927277,0.08402306,0.985552,0.7770127,0.31469247,0.3291815,0.97284675,0.46268785,0.47683924,0.5082182,0.075490266,0.32738304,0.7125669,0.37781364,0.49054262,0.36442992,0.73785126,0.22695032,0.8447898,0.42855257,0.04707986,0.024747372,0.6398847,0.08858439,0.89743906,0.5550513,1,ESCA
TCGA-CQ-5327-01,0.589489,0.18890545,0.2747888,0.6318289,0.071073994,0.40064207,0.31706327,0.77916676,0.26917708,0.4164763,0.684366,0.48510846,0.35304594,0.3204041,0.80595136,0.5540078,0.8780651,0.4927805,0.3153896,0.29660532,0.28778273,0.6436392,0.4450913,0.29632565,0.3617817,0.12628706,0.7026453,0.35668892,0.77339536,0.69702744,1,HNSC
TCGA-L5-A4OR-01,0.6581698,0.6367689,0.28822216,0.7372777,0.33944148,0.08084276,0.9860989,0.7755358,0.31210968,0.33043745,0.97387445,0.4621509,0.4760249,0.5107199,0.07263294,0.32634294,0.71271294,0.37668785,0.49346915,0.362715,0.73592937,0.22571142,0.8494972,0.42951924,0.04577318,0.023810685,0.638926,0.08523148,0.89684683,0.5566206,1,ESCA
TCGA-CV-7090-01,0.53127015,0.19507426,0.2764342,0.6041308,0.149622,0.45490322,0.3116219,0.758297,0.3444256,0.4230804,0.6259926,0.5407977,0.39649588,0.27926233,0.80965996,0.55157065,0.7705618,0.48304194,0.29343587,0.3962388,0.30105698,0.6073113,0.3854505,0.2923112,0.3297965,0.20357157,0.6222761,0.45498887,0.7595107,0.6745595,1,HNSC
TCGA-BR-6566-01,0.6114404,0.30705655,0.78838617,0.9924308,0.88066494,0.8556558,0.22909099,0.49842647,0.22378233,0.84770983,0.43500507,0.14099222,0.17131999,0.29552144,0.45788127,0.26291716,0.7321701,0.5450219,0.7249176,0.2988168,0.35868472,0.40750882,0.6163564,0.15275162,0.7499727,0.45438588,0.43518162,0.7917487,0.15100884,0.6907334,1,STAD
TCGA-CG-4472-01,0.70819986,0.18137336,0.33228263,0.7215323,0.6719566,0.9169744,0.5559069,0.6378598,0.14254478,0.47108644,0.704256,0.1198346,0.12822339,0.19215094,0.5543905,0.45330793,0.8783044,0.6249615,0.7427127,0.24513364,0.8613168,0.12839139,0.8181739,0.38940006,0.86208373,0.43660176,0.8615248,0.50212854,0.42346525,0.18582909,1,STAD
TCGA-AZ-6601-11,0.81543803,0.0,0.021740288,0.46336764,0.5932998,0.40863088,0.7509686,0.5507654,0.5367346,0.36428475,0.7710549,0.47178838,0.9639495,0.30688182,0.48937628,0.75486195,0.37494752,0.3770526,0.51283926,0.2723872,0.6959629,0.60141885,0.35007498,0.32769942,0.6962192,0.5228172,0.6140498,0.1594916,0.48533309,0.5058424,0,COAD
TCGA-QG-A5Z1-01,0.9657856,0.29953197,0.011771657,0.46287036,0.6557021,0.504821,0.5551541,0.3335445,0.45665753,0.32588127,0.8437198,0.39766183,0.95679927,0.3021477,0.44157663,0.9022001,0.2635501,0.27887595,0.6917612,0.11783975,0.49070758,0.6057584,0.47358614,0.56620526,0.89467424,0.63567597,0.650625,0.120414704,0.38951904,0.5752751,1,COAD
TCGA-BR-4368-01,0.62456334,0.25221607,0.47500953,0.7532147,0.75131345,0.8830077,0.4364398,0.5762272,0.23587054,0.58447504,0.58845454,0.17816031,0.19919512,0.17957337,0.5500914,0.39637747,0.7769183,0.5708913,0.72460175,0.29432926,0.688048,0.21906124,0.70710313,0.3087274,0.82361364,0.5111627,0.69611406,0.589509,0.32178766,0.3560315,1,STAD
TCGA-CR-6480-01,0.25501704,0.18570247,0.2533126,0.51777315,0.50744414,0.6898819,0.43729627,0.7351931,0.7165251,0.39217108,0.44070792,0.75826705,0.6132361,0.0916872,0.7348987,0.5065285,0.32051897,0.4444247,0.15585557,0.8487468,0.51832646,0.3909274,0.104072854,0.2701844,0.18038698,0.50590706,0.36353534,0.84825635,0.7640214,0.5153698,1,HNSC
TCGA-CV-6933-11,0.35666344,0.058698565,0.1574091,0.70170176,0.32550347,0.5274839,0.902468,1.0,0.6303812,0.19341281,0.8184494,0.5203271,0.5691583,0.18651637,0.45062193,0.41008884,0.6888933,0.48426625,0.09369854,0.61385,0.9592075,0.3219934,0.21308292,0.26793566,0.24333774,0.17730966,0.87267053,0.45653498,1.0000001,0.39645293,0,HNSC
TCGA-CG-4441-01,0.61079615,0.2748564,0.64814323,0.9004134,0.8064854,0.8510482,0.3363636,0.5495844,0.2386601,0.7240105,0.50934803,0.16677281,0.19373941,0.25498843,0.4879573,0.31908792,0.75157106,0.5558769,0.698669,0.30684632,0.505177,0.33909586,0.63581157,0.21359032,0.75099283,0.45339143,0.5456089,0.708382,0.2516575,0.555778,1,STAD
TCGA-CA-6717-01,0.8251153,0.007883526,0.013583727,0.44563034,0.6042607,0.42278823,0.74155164,0.537586,0.52628285,0.36292905,0.7757553,0.4590733,0.9548992,0.30558077,0.4960674,0.75366515,0.38206,0.3769701,0.5243966,0.26276734,0.6989734,0.5881152,0.35695058,0.34500754,0.7120206,0.5344886,0.6099012,0.15866032,0.47295088,0.49181032,1,COAD
TCGA-DQ-5631-01,0.523208,0.17807226,0.26237032,0.62112194,0.15361692,0.45202288,0.38087052,0.7904901,0.3617953,0.39523223,0.66028243,0.5268932,0.40739548,0.27709806,0.76749647,0.535764,0.7834315,0.48520193,0.27495852,0.4006738,0.37418556,0.58194685,0.37794125,0.29033306,0.32645893,0.18452261,0.6678055,0.43478948,0.79011583,0.64715326,1,HNSC
TCGA-CG-4437-01,0.6479918,0.27758545,0.6887368,0.9353181,0.8421049,0.8825902,0.29524493,0.52266586,0.18569714,0.7700121,0.49707398,0.119690865,0.14349934,0.27553454,0.48032963,0.30613905,0.77636933,0.5691374,0.74757046,0.2739841,0.47247058,0.33600667,0.6837187,0.21139133,0.7948679,0.45203352,0.5390726,0.7247671,0.19911742,0.56867707,1,STAD
TCGA-QG-A5YW-01,0.9843644,0.36182994,0.017859288,0.48332345,0.65507734,0.51643723,0.52282023,0.30436254,0.44992292,0.3155342,0.8577557,0.3927648,0.9557229,0.2999659,0.42517674,0.9313117,0.23854169,0.26006526,0.7145738,0.097085446,0.4471107,0.6136045,0.49276835,0.60253775,0.91757846,0.6451224,0.66638863,0.11894634,0.38637275,0.60023326,1,COAD
TCGA-IG-A4P3-01,0.15873273,0.25189126,0.23217341,0.32221612,0.52397835,0.54842347,0.8501197,0.9669732,0.8488608,0.3954085,0.45000687,0.7908739,0.7599884,0.07681966,0.53073394,0.32299393,0.37946063,0.40296158,0.04462488,0.7523209,0.7534931,0.40762997,0.5330924,0.28263056,0.13123505,0.61737293,0.37760168,0.6974919,0.71906805,0.4822339,1,ESCA
