patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,tumor,project
TCGA-IG-A3I8-01,-0.9511166,0.86205703,0.77736884,-1.1954362,1.2563281,-0.12794442,-0.36123285,-0.26658842,0.7775812,1.2093707,-1.4946283,1.7205389,0.7749025,-0.3113962,0.12327694,-1.0322669,-1.7009414,-0.96518904,0.036803637,0.55318826,-1.3527505,-0.071575984,1.3154027,0.17652315,-0.46185607,2.2434022,-1.3770161,0.2563398,-1.3661897,0.9858817,1,ESCA
TCGA-BR-4357-01,0.36466116,0.30315202,1.3703105,0.17248839,1.2494462,0.71086264,-1.4121609,-1.1582298,-0.7547774,1.0778798,-0.6352175,-1.0694103,-0.6499893,-0.03286079,0.28058082,-0.36187828,0.07175352,-0.057955094,1.1565139,-0.4380635,-1.0325108,-0.14901707,0.44219357,-0.031502478,1.0241691,0.8487879,-0.31447765,0.19080496,-1.5624672,0.54105425,1,STAD
TCGA-CG-5718-01,0.5084169,0.3706009,2.0834603,0.4549191,1.6208706,0.80763835,-1.8992071,-1.4339058,-0.9938212,1.6018488,-0.8643622,-1.4220186,-0.8774905,0.1919339,0.09194023,-0.6438308,0.10565217,-0.041235067,1.3547555,-0.5494198,-1.5540963,0.06591024,0.49492353,-0.20481074,1.114307,0.80290145,-0.5780536,0.43563974,-1.9911878,1.0702674,1,STAD
TCGA-CV-5966-01,0.640416,0.21512422,0.6398066,-0.19374983,-0.6766159,-0.21163887,-2.2773547,-0.8737268,-1.1706408,0.79628915,-0.4922892,-0.16946578,-0.6500584,0.3121315,1.7060857,0.37775952,0.5760256,-0.19719258,0.6116574,-0.6689998,-2.2303066,0.7446031,0.3419391,0.14004628,0.41712123,0.07651656,-0.21948317,-0.34926224,-0.7896735,1.2985284,1,HNSC
TCGA-CV-6933-01,0.20938818,0.16543782,0.5433978,-0.22626983,-0.15268183,0.06422106,-1.8493607,-0.7735112,-0.5986147,0.66365427,-0.5919304,0.1708321,-0.34734026,0.05946838,1.3773105,0.23777485,-0.03804007,-0.24888788,0.39189377,-0.15445805,-1.7465451,0.39968282,0.08623241,0.11126514,0.24213098,0.39821073,-0.33823827,-0.030293927,-0.6850622,0.9757149,1,HNSC
TCGA-CQ-6225-01,0.14796288,0.17155558,0.54828286,-0.24522871,-0.069840185,0.114095636,-1.8675406,-0.80405384,-0.525012,0.674393,-0.64501536,0.25366545,-0.30920944,0.019604258,1.391915,0.2382671,-0.15993258,-0.2608985,0.37562773,-0.07246219,-1.74648,0.37101787,0.049261108,0.108404905,0.21618596,0.47609103,-0.39737812,0.041877612,-0.7021879,0.95765686,1,HNSC
TCGA-CD-8529-01,1.1818179,0.13239743,0.9267658,0.16439033,1.2839072,1.2193447,-1.2740827,-1.217088,-1.7255573,0.94567466,-0.28981665,-2.1107252,-1.40827,0.087341905,0.35650477,-0.115882784,0.8417428,0.3851343,1.7655615,-0.92246526,-0.51454973,-0.6954055,1.1399446,0.3240025,1.6921722,0.7091396,0.22730532,-0.06459851,-1.6722869,-0.3443914,1,STAD
TCGA-CN-4738-01,-0.00798814,0.04799235,0.36441064,-0.142401,0.054315217,0.12940997,-1.0793159,-0.40920705,-0.25471815,0.3892855,-0.36999053,0.102090836,-0.15960982,-0.0409536,0.78130734,0.024091333,-0.10705203,-0.2424545,0.17569906,0.04435394,-1.0204575,0.0823106,-0.03900987,0.088061035,0.16093117,0.33620054,-0.10262221,-0.056438133,-0.40807292,0.6172974,1,HNSC
TCGA-LN-A8I1-01,-0.95475006,0.63523704,0.6396041,-1.0584731,1.1050833,0.017114917,-0.35304278,-0.16311216,0.8073403,1.0041368,-1.3413067,1.5318855,0.7160317,-0.39272907,0.27667564,-0.85246444,-1.4881558,-0.7928965,-0.08093044,0.5516581,-1.1229615,-0.015407462,1.0136765,0.1410246,-0.35144567,2.0079255,-1.173514,0.3213455,-1.1908181,0.80199313,1,ESCA
TCGA-CQ-6219-01,0.63228554,0.09132896,0.46462557,-0.06102396,-0.7428429,-0.30475223,-1.5323019,-0.4545905,-1.0861634,0.5178804,-0.13220616,-0.48268083,-0.59772056,0.34327203,1.1278057,0.18484125,0.88449335,-0.15494299,0.46739855,-0.73998964,-1.5800571,0.5473729,0.34205705,0.12794842,0.42319745,-0.2156218,0.17124489,-0.5919287,-0.48951453,1.0323068,1,HNSC
TCGA-AZ-4614-01,2.1029234,1.0883478,-0.18209115,-0.57986784,1.378272,0.13950737,-1.9887955,-3.2900984,-0.9309727,0.12918827,-0.0067412555,-0.84092337,1.2217765,0.2607011,-0.410537,1.9536017,-1.9199214,-1.4953963,2.1516557,-1.618296,-1.9102311,0.7391008,0.6691193,1.6647933,2.0564406,1.6396625,-0.42293152,-0.9996997,-1.6505386,0.9954299,1,COAD
TCGA-A6-6141-01,2.1691267,0.6318241,-0.37578487,-0.47345752,1.3146272,0.05015035,-1.5034618,-2.7079008,-0.66849077,0.39369854,0.08937082,-0.7648706,1.2144315,0.30563673,-0.1132956,1.8880701,-1.6754168,-1.1627432,1.846958,-1.3924819,-1.7057588,0.69982535,0.5164053,1.0344115,2.0137458,1.6243112,-0.21044599,-1.0543725,-1.8552796,0.96702725,1,COAD
TCGA-CG-4462-01,1.25136,0.1950599,1.0359555,0.113583535,1.503318,1.3701727,-1.4875729,-1.435929,-1.830144,1.0743593,-0.37498224,-2.2620602,-1.511115,0.0076355003,0.46905217,-0.119737625,0.83528656,0.3854811,2.0007858,-1.0076617,-0.59128845,-0.79274976,1.2615893,0.3599079,1.9460024,0.9538541,0.2193788,-0.07389102,-1.9371028,-0.39913917,1,STAD
TCGA-CN-4731-01,0.1523359,0.13655964,0.4991676,-0.20637019,-0.097147875,0.082888074,-1.6589315,-0.6845067,-0.5095235,0.5960149,-0.5394148,0.1578542,-0.29880753,0.032542907,1.2299477,0.18470624,-0.0612233,-0.24788418,0.33737138,-0.100999705,-1.5661345,0.31940734,0.05328323,0.10535808,0.22067083,0.38666004,-0.2826245,-0.033215895,-0.617088,0.8857664,1,HNSC
TCGA-CN-5369-01,0.3543961,0.13114631,0.5038568,-0.15997061,-0.36054432,-0.069403104,-1.6873748,-0.6339973,-0.7604649,0.59372705,-0.4081321,-0.07635519,-0.4298233,0.15937757,1.2504075,0.20587102,0.30142215,-0.21355069,0.40765628,-0.36106455,-1.6431172,0.43653893,0.17430969,0.1161505,0.30489492,0.16617835,-0.13513699,-0.24084865,-0.59645766,0.9763174,1,HNSC
TCGA-CV-6960-01,0.18129738,0.17255405,0.5517255,-0.23962696,-0.112121634,0.0904854,-1.8835797,-0.8021451,-0.56754506,0.6782635,-0.62893015,0.21994844,-0.3315414,0.039975725,1.404098,0.24468827,-0.10503337,-0.2558999,0.38938007,-0.114123456,-1.7690511,0.39327788,0.06915112,0.11036326,0.22993626,0.44430873,-0.37909684,0.011452571,-0.7033754,0.9766004,1,HNSC
TCGA-F1-6875-01,-0.10870829,0.4956399,1.9193673,0.18177907,1.5092031,0.52248716,-1.8078861,-1.382443,-0.22667518,1.3938354,-1.0015087,-0.55919373,-0.26577425,-0.1517921,0.30194613,-0.5897598,-0.46355382,-0.3625636,0.99955064,-0.20522368,-1.5656288,0.17650893,0.08548509,-0.27633405,0.82399195,1.1757072,-0.7485376,0.40542975,-1.8248547,1.2030083,1,STAD
TCGA-BR-6706-01,1.3466865,0.20646735,1.2475172,0.20904985,1.6261208,1.4299198,-1.6391753,-1.5279833,-1.9659337,1.2403294,-0.43002254,-2.4393275,-1.6304967,0.09184715,0.40796986,-0.19994974,0.89231604,0.41728452,2.099005,-1.0721298,-0.7346406,-0.7509193,1.3182608,0.32195443,2.010998,0.9255427,0.1629051,-0.006469436,-2.0827706,-0.27245498,1,STAD
TCGA-D6-6823-01,0.3084442,0.20513302,0.60545444,-0.24948525,-0.2555716,0.023453094,-2.1173406,-0.89257413,-0.7470336,0.75763744,-0.6523397,0.1661931,-0.42764065,0.10926961,1.5845352,0.31373894,0.029418379,-0.24695608,0.47464648,-0.25413388,-2.0052793,0.5228466,0.14385994,0.12053888,0.2801879,0.39291543,-0.40139112,-0.046360925,-0.7777328,1.1097732,1,HNSC
TCGA-IG-A51D-01,-1.0700095,0.84592474,0.78733814,-1.2763119,1.3266096,-0.05952569,-0.39316392,-0.2364766,0.89347154,1.2590541,-1.6171032,1.8574944,0.84308046,-0.39084652,0.22679377,-1.0650465,-1.8205034,-0.98886806,-0.0290378,0.6249524,-1.3901596,-0.04521476,1.3245475,0.15741424,-0.46581906,2.4118447,-1.4517103,0.34067506,-1.4320021,1.0015525,1,ESCA
TCGA-CV-7434-01,0.5836923,0.31388482,0.775705,-0.3123122,-0.5424329,-0.09106975,-2.852682,-1.2181523,-1.1585176,1.015309,-0.8156337,0.1492703,-0.65018415,0.24810585,2.1531363,0.522421,0.22090378,-0.24104285,0.7028249,-0.53212255,-2.716139,0.86267716,0.3040526,0.1461622,0.3860554,0.37443924,-0.5719174,-0.094143674,-1.031476,1.4790007,1,HNSC
TCGA-AD-A5EJ-01,2.2134528,1.1016009,-0.22402579,-0.4715892,1.3404748,0.15645154,-1.9424841,-3.1983976,-0.85367554,0.1866113,0.08913857,-0.8410809,1.2039167,0.26534888,-0.3909424,2.0817366,-1.9425814,-1.4610656,2.1128473,-1.6013128,-2.0001326,0.75074244,0.66249436,1.5417855,2.1184902,1.6677152,-0.28279325,-1.0194705,-1.735666,1.1022018,1,COAD
TCGA-CV-6938-11,0.010515913,-0.075388215,0.19143975,-0.0047834762,-0.04593251,0.017125227,-0.34478027,0.012755424,-0.2039952,0.11310886,0.004073499,-0.23906118,-0.12496996,0.0065759197,0.21097797,-0.16428974,0.24627876,-0.1960762,0.041991565,-0.060175337,-0.3862434,-0.09772834,-0.022984117,0.07749189,0.17802328,0.01773794,0.30393818,-0.32419002,-0.10793288,0.36540055,0,HNSC
TCGA-CN-4742-01,0.76088256,0.11113459,0.50041866,-0.056728322,-0.8960723,-0.38306832,-1.689877,-0.50140846,-1.2598151,0.5686395,-0.11715527,-0.57124794,-0.6899271,0.41719803,1.2490926,0.23432109,1.054722,-0.1412724,0.53864634,-0.8902309,-1.7503839,0.65801334,0.41814673,0.13700381,0.47502553,-0.29950735,0.19074118,-0.6770091,-0.53281623,1.139166,1,HNSC
TCGA-AG-3902-01,-1.4651431,1.9978354,1.2803437,0.5931738,1.4562887,1.3665489,-1.265237,-0.6860518,0.25721014,-0.57798624,-2.302481,0.8661076,-1.0229139,2.6759205,-0.37586734,-1.9172273,-0.81056654,1.889289,1.552098,-0.07852024,-1.7964556,1.8093665,-0.57531935,1.0032434,0.7104758,0.6801294,-0.47338733,0.92613155,-1.0957716,0.26339215,1,READ
TCGA-CN-6017-01,0.24486388,-0.02815418,0.27238846,-0.009047229,-0.3182671,-0.1166778,-0.69876945,-0.11040096,-0.52713066,0.23063013,-0.0013231649,-0.37147486,-0.29723042,0.1380383,0.48388314,-0.056865096,0.5274701,-0.17508352,0.18453568,-0.32664865,-0.7547774,0.12119229,0.11522922,0.09504177,0.27162147,-0.1080875,0.3038308,-0.4566838,-0.21388447,0.583725,1,HNSC
TCGA-BR-A4J4-01,0.38823256,0.4777386,2.1173377,0.29538575,1.8173512,0.8869207,-2.0886102,-1.6539228,-0.8618453,1.6552826,-0.9919292,-1.3075777,-0.79252255,-0.019516382,0.29750854,-0.61535835,-0.080785796,-0.1417535,1.5035453,-0.53399915,-1.6162069,-0.023929931,0.50448126,-0.17586821,1.3108555,1.2030166,-0.6251714,0.40158328,-2.2196276,1.0183884,1,STAD
TCGA-CG-5734-01,1.1458615,0.26306877,1.9463758,0.52368194,1.7440454,1.206096,-1.9263561,-1.5496765,-1.7691172,1.6431693,-0.67139995,-2.2790208,-1.4938301,0.3396327,0.09765164,-0.5378573,0.6795508,0.28827265,1.8537087,-0.93414426,-1.3118262,-0.27804694,1.0206409,0.010172375,1.6279224,0.688015,-0.25020295,0.31297043,-2.1847386,0.56055593,1,STAD
TCGA-L5-A891-01,0.9482587,1.1635333,0.64479685,0.06963775,0.16320026,-1.2486104,0.14711049,-0.76746804,-1.0788957,0.45562345,0.43160766,-0.43011677,-0.30249092,0.9731178,-1.5595036,-0.54355,0.16727802,-0.62035435,1.1110272,-0.5925623,-0.79976743,-0.50341386,1.2276971,0.48854795,-0.4199134,-0.4010347,-0.22351985,-1.1030298,-0.34909534,0.7711762,1,ESCA
TCGA-L7-A6VZ-01,1.082071,1.3130407,0.7137063,0.07974001,0.17312212,-1.4085877,0.17772895,-0.86087775,-1.2245442,0.5196958,0.4782978,-0.47234276,-0.3438488,1.1083311,-1.7632005,-0.61158824,0.17623082,-0.6941154,1.2522911,-0.67117107,-0.8916876,-0.5652134,1.3926764,0.5303177,-0.4796009,-0.45096588,-0.2588814,-1.2341789,-0.37797,0.8605381,1,ESCA
TCGA-CN-5364-01,0.34456718,0.14538158,0.5233443,-0.1773916,-0.33907613,-0.050814085,-1.7698038,-0.68390536,-0.75663817,0.6252157,-0.45568216,-0.028612167,-0.42875293,0.14912441,1.3144715,0.2264807,0.24738416,-0.2201365,0.42017168,-0.33923697,-1.7122838,0.45253116,0.16786055,0.11693959,0.29973155,0.21081674,-0.1870014,-0.20246725,-0.63137215,1.0014961,1,HNSC
TCGA-CV-7414-01,-0.024293825,0.052049622,0.36914092,-0.15007462,0.077813454,0.1445967,-1.0987382,-0.4255786,-0.23663935,0.39760065,-0.39125115,0.13041002,-0.15041125,-0.052246936,0.7965145,0.02799058,-0.14574793,-0.24649888,0.17415617,0.067718424,-1.0331383,0.07847874,-0.048921987,0.08753062,0.15385821,0.3627805,-0.1261042,-0.03235443,-0.4185248,0.6176559,1,HNSC
TCGA-LN-A4A1-01,-1.2274733,0.9703448,0.8894775,-1.4732403,1.5184976,-0.061002158,-0.44135803,-0.2626562,1.0300708,1.4580326,-1.8804822,2.1630955,0.9726394,-0.4452462,0.26712108,-1.2249233,-2.1182702,-1.1316751,-0.041698363,0.7223964,-1.5884571,-0.04596289,1.5311924,0.15459588,-0.54226536,2.7899282,-1.6831906,0.4121577,-1.6334242,1.1410652,1,ESCA
TCGA-CG-5722-11,1.4084742,0.13519938,0.5956558,-0.04443648,1.3880419,1.4946939,-1.2684301,-1.3747412,-1.9887934,0.81422365,-0.19566068,-2.3950922,-1.6205775,-0.09677592,0.61491376,0.08357102,1.013876,0.49079624,2.1241035,-1.100134,-0.21875367,-1.0681034,1.4484574,0.54808104,2.1438866,1.0102795,0.48815745,-0.26472533,-1.8252714,-0.9069083,0,STAD
TCGA-CD-5800-01,0.23769599,0.16307127,0.9673921,0.19324425,0.7533644,0.43254223,-0.8895135,-0.6887684,-0.54617316,0.7017531,-0.4045267,-0.74920946,-0.4378009,0.06154501,0.12563246,-0.27151757,0.11020444,-0.04257354,0.7019493,-0.2754001,-0.7346891,-0.05023492,0.23736423,-0.036868982,0.56576115,0.4048771,-0.20779218,0.13362986,-0.97184753,0.46583468,1,STAD
TCGA-AZ-6601-01,2.0045903,0.49514425,-0.3930746,-0.4033154,1.1908779,0.048251167,-1.279999,-2.3482354,-0.5549263,0.41214767,0.11756304,-0.70840424,1.0898607,0.2766513,-0.021037802,1.7082515,-1.455098,-0.98771054,1.6244491,-1.2254802,-1.5220832,0.6067128,0.43214685,0.8198034,1.841899,1.4935938,-0.13057728,-0.9740771,-1.7575061,0.8743117,1,COAD
TCGA-CG-4301-01,0.8343626,0.23178875,1.0419685,0.07914597,1.3254833,1.0668525,-1.364356,-1.267232,-1.3120843,0.97435296,-0.44660646,-1.6711924,-1.0897542,-0.060127947,0.43003544,-0.16871712,0.49155194,0.18665287,1.5990894,-0.7377928,-0.6822115,-0.55779475,0.89539653,0.22470662,1.5332041,0.92849123,0.0378822,-0.00796745,-1.6964196,-0.096085176,1,STAD
TCGA-IG-A50L-01,-1.2869499,0.7244369,0.74937314,-1.3671724,1.3924623,0.12346438,-0.4476996,-0.13982067,1.1155964,1.2656196,-1.7766984,2.0289617,0.9426912,-0.5679094,0.47678185,-1.0513217,-1.9506341,-0.9617051,-0.19624326,0.7543842,-1.3644938,0.025403094,1.2184017,0.10834627,-0.42809486,2.62133,-1.504306,0.5199503,-1.4799428,0.95516044,1,ESCA
TCGA-BR-8381-01,0.7201543,0.3783728,1.799082,0.2651619,1.7349025,1.0688354,-1.914633,-1.5953419,-1.2422097,1.4976478,-0.78768045,-1.694109,-1.0795236,0.021853145,0.33203232,-0.46650174,0.2613827,0.054626457,1.6984336,-0.71759593,-1.2973297,-0.27627847,0.78357404,-0.0011730418,1.5425445,1.0927272,-0.3452385,0.25636134,-2.153328,0.562611,1,STAD
TCGA-LN-A49L-01,-0.75777555,0.61089146,0.5919311,-0.8930186,0.9540311,-0.06397518,-0.298073,-0.18985704,0.6212565,0.87516904,-1.102955,1.2614702,0.5893239,-0.2789062,0.13907701,-0.75735724,-1.2412317,-0.7146241,0.0020380355,0.43192333,-1.0088727,-0.046588067,0.93037605,0.16480434,-0.31993765,1.6745615,-1.003328,0.19571137,-1.0417563,0.7344267,1,ESCA
TCGA-D7-6524-01,1.2461716,0.25915724,1.5092744,0.2736713,1.7330472,1.3803537,-1.8036426,-1.6073693,-1.8653673,1.4038926,-0.5547568,-2.3588636,-1.5640388,0.117085546,0.36068955,-0.31167167,0.7654721,0.34403962,2.0652874,-1.0234662,-0.9595437,-0.6135653,1.2219371,0.22161114,1.9427091,0.96427953,0.0035896231,0.09652247,-2.1951704,0.004741803,1,STAD
TCGA-AA-3514-11,1.9076816,0.06280959,-0.4716482,-0.54939455,1.2574496,-0.10813354,-0.9915839,-2.1290781,-0.4975124,0.55258566,-0.018226892,-0.624503,1.2142558,0.33334383,0.17090161,1.4703047,-1.3008595,-0.8226182,1.505569,-1.1117281,-1.2284988,0.6220579,0.3294633,0.53513026,1.7371007,1.4708862,-0.25957966,-1.0346661,-1.8191384,0.6971219,0,COAD
TCGA-BR-4294-01,0.6490692,0.1597574,0.6024252,-0.035879668,0.9570766,0.8671207,-0.9491431,-0.9496704,-1.0384037,0.60210055,-0.28159708,-1.2960362,-0.8379837,-0.13084923,0.4433063,-0.02910879,0.42602125,0.14742038,1.2742748,-0.5808483,-0.37612498,-0.5650036,0.72867984,0.2681131,1.2492791,0.7798163,0.15059614,-0.116924115,-1.2578129,-0.28318632,1,STAD
TCGA-CV-5971-01,0.10482548,-0.05637964,0.22401625,-0.006499355,-0.1555292,-0.036721654,-0.4872375,-0.03680688,-0.33403587,0.1604034,0.0019016983,-0.29234892,-0.19429341,0.05948084,0.32080427,-0.12105842,0.3594397,-0.18762803,0.099356145,-0.16741323,-0.534554,-0.009627253,0.03263761,0.08455455,0.21569036,-0.032898493,0.30389497,-0.37751004,-0.15057139,0.45326167,1,HNSC
TCGA-CG-4475-01,0.6297215,0.2459082,0.862665,-0.035429504,1.2007102,0.9496534,-1.2269994,-1.1749909,-1.04504,0.8112436,-0.43403703,-1.35201,-0.8678365,-0.18040664,0.5025059,-0.10665396,0.32958055,0.09502267,1.4332399,-0.61161524,-0.5878966,-0.54824454,0.75544924,0.22821304,1.400373,1.0027624,0.03544732,-0.05535487,-1.5403332,-0.13862453,1,STAD
TCGA-AA-A01P-01,1.8084699,0.24753901,-0.41436413,-0.4633566,1.1525621,-0.0117635,-1.0544106,-2.0786967,-0.4995389,0.44477794,0.043402717,-0.64656484,1.0551118,0.27408102,0.101068184,1.4404396,-1.238941,-0.82892215,1.4549139,-1.0838559,-1.250783,0.53966135,0.3440945,0.640497,1.6627632,1.3869839,-0.19127826,-0.93129915,-1.67428,0.69300556,1,COAD
TCGA-AZ-4615-01,2.119507,0.84087193,-0.32323033,-0.39689657,1.237525,0.1487018,-1.6075289,-2.7270544,-0.6888245,0.2907283,0.15338275,-0.80226904,1.0817786,0.254252,-0.19550548,1.9073094,-1.6601901,-1.2010307,1.8418361,-1.3997113,-1.7723354,0.6369512,0.54809666,1.1716207,1.9857527,1.5750619,-0.14792895,-0.97258174,-1.745679,0.98822767,1,COAD
TCGA-D7-6521-01,1.3111355,0.09819038,0.92930186,0.21730179,1.2823347,1.2714686,-1.2636373,-1.2058264,-1.8829217,0.96458924,-0.24521394,-2.2825503,-1.531227,0.15999454,0.3107122,-0.11658049,0.96877617,0.45672795,1.8248296,-0.99083704,-0.4869831,-0.7236015,1.2233622,0.34506893,1.7401539,0.61388177,0.2766056,-0.06707541,-1.6782684,-0.39241856,1,STAD
TCGA-D7-5577-01,0.5453602,0.6233856,3.1486628,0.62327397,2.4424787,1.0685221,-2.8738825,-2.153579,-1.1512848,2.4286869,-1.3766898,-1.7685406,-1.0855597,0.20259607,0.12640336,-1.0024155,-0.11282523,-0.16095448,1.8644338,-0.6911059,-2.3862028,0.23483285,0.59191805,-0.4061461,1.5405047,1.3263972,-1.0187693,0.7327956,-2.9427233,1.7410849,1,STAD
TCGA-D6-6825-01,0.68704,0.09676179,0.4756323,-0.055938933,-0.8099439,-0.34049872,-1.5813985,-0.46433604,-1.158302,0.5327554,-0.11695897,-0.52819633,-0.6358419,0.37562528,1.165478,0.2012625,0.96478903,-0.14806677,0.4943132,-0.8059303,-1.6369236,0.58982444,0.37457544,0.13152188,0.44549394,-0.25862074,0.18914199,-0.6342271,-0.50067025,1.0714535,1,HNSC
TCGA-CV-5443-01,-0.7430454,0.11026959,0.40744245,-0.35741144,1.0388832,0.717495,-1.2312934,-0.7375748,0.63261825,0.49324226,-0.97303456,1.0648911,0.3008392,-0.5148002,0.9051696,0.013051212,-1.5372233,-0.38233572,-0.031418756,1.0183917,-0.9626322,-0.27768433,-0.48099434,0.05280537,-0.1487105,1.2416348,-0.7753632,0.78508854,-0.5864784,0.37805584,1,HNSC
TCGA-BR-6455-01,0.8582444,0.4283811,2.1544268,0.3731985,2.004437,1.2051907,-2.2263777,-1.821559,-1.447451,1.7896801,-0.91354,-1.9758893,-1.2679573,0.09704891,0.29780707,-0.58623856,0.31303337,0.08483597,1.9237094,-0.83077925,-1.5461063,-0.2469441,0.89632344,-0.047739737,1.7289141,1.1714902,-0.44335282,0.35270184,-2.4730248,0.7388966,1,STAD
TCGA-A6-5656-01,2.2356005,0.8651418,-0.28282216,-0.60369235,1.4471126,0.06048943,-1.8425186,-3.2065918,-0.8652527,0.28036153,-0.0062939823,-0.8222419,1.3362501,0.31678832,-0.2883572,2.0038173,-1.926139,-1.4191641,2.1317325,-1.5997703,-1.8808384,0.7928602,0.63059574,1.4373304,2.1363156,1.7204678,-0.39767691,-1.0987629,-1.83751,1.0160786,1,COAD
TCGA-L5-A4OT-01,0.84020686,1.0428078,0.5891533,0.061480284,0.15518844,-1.1194304,0.12238643,-0.69204074,-0.9612862,0.40388572,0.39390588,-0.3960198,-0.26909488,0.8639347,-1.3950205,-0.48860994,0.16004874,-0.5607931,0.9969583,-0.52908665,-0.7255429,-0.45351145,1.0944781,0.45481932,-0.37171638,-0.3607158,-0.1949658,-0.99712855,-0.32577938,0.6990174,1,ESCA
TCGA-CN-4733-01,0.43609893,0.0103902295,0.33844507,-0.012526581,-0.5405004,-0.22586513,-0.9876354,-0.21090032,-0.790819,0.32653105,-0.0057270066,-0.47952843,-0.4378002,0.24531561,0.70658207,0.030796677,0.7569308,-0.15795287,0.30085602,-0.544099,-1.0555123,0.2998382,0.2280155,0.109363005,0.3480004,-0.21076488,0.3037432,-0.56480277,-0.30034417,0.76188433,1,HNSC
TCGA-L5-A4OP-01,0.8892933,1.0976517,0.6144314,0.065186106,0.1588281,-1.178115,0.13361824,-0.72630626,-1.0147145,0.42738944,0.41103324,-0.41150954,-0.28426623,0.91353506,-1.4697428,-0.5135684,0.1633329,-0.5878509,1.0487782,-0.5579227,-0.759262,-0.47618142,1.1549976,0.47014177,-0.3936116,-0.3790321,-0.2079375,-1.045238,-0.33637148,0.7317981,1,ESCA
TCGA-D7-A4YX-01,0.21820047,0.75419545,3.5093513,0.62280035,2.613558,0.9383179,-3.13544,-2.3024917,-0.7846913,2.6341217,-1.6230553,-1.4119405,-0.8178149,0.11537048,0.14618298,-1.1521369,-0.48046222,-0.37006465,1.7540425,-0.52962226,-2.7401228,0.45226476,0.3471627,-0.5696828,1.4031137,1.5532435,-1.3102227,0.8741879,-3.114622,2.1821592,1,STAD
TCGA-CD-5798-01,1.4084823,0.15892689,1.0295563,0.16298881,1.5136226,1.4452727,-1.4832994,-1.4374391,-2.021563,1.0950598,-0.3240946,-2.4722886,-1.6617078,0.079205066,0.43186703,-0.112712145,0.9849195,0.4703001,2.0902922,-1.0947884,-0.551237,-0.84286195,1.372185,0.39385137,2.0271893,0.8674612,0.28498873,-0.08499188,-1.9594985,-0.47760355,1,STAD
TCGA-H7-7774-01,0.4361298,0.2706529,0.7056984,-0.2949866,-0.37930828,-0.017612956,-2.5488634,-1.09479,-0.9469572,0.91101426,-0.7724916,0.19755143,-0.53659666,0.16927019,1.9184805,0.43388593,0.07898739,-0.24951524,0.5976842,-0.3731922,-2.413687,0.70388716,0.21756603,0.13384277,0.32814884,0.42092466,-0.5287014,-0.03802173,-0.9320201,1.3129648,1,HNSC
TCGA-CV-6003-01,0.6328211,0.27397674,0.72238886,-0.2591464,-0.6303826,-0.15898082,-2.6280994,-1.0748072,-1.1963849,0.9280855,-0.6700148,-0.00807786,-0.6673927,0.29022327,1.9784111,0.46779734,0.40961102,-0.21911737,0.67590183,-0.6207026,-2.533468,0.8312468,0.3350311,0.14515665,0.40947914,0.2271595,-0.41261908,-0.2227432,-0.93279463,1.419305,1,HNSC
TCGA-CN-5363-01,0.693935,0.121711776,0.51125944,-0.081634626,-0.803361,-0.3255814,-1.7331426,-0.54797405,-1.1819401,0.5891233,-0.18653068,-0.47079653,-0.6498519,0.37260744,1.2832139,0.24091241,0.9116868,-0.15573826,0.5253765,-0.7982956,-1.770714,0.6328403,0.3776943,0.13425413,0.44644958,-0.20513624,0.11378001,-0.5904358,-0.5609701,1.1277621,1,HNSC
TCGA-CV-6433-01,-0.84199834,0.2148031,0.5489104,-0.49070856,1.2309897,0.8736063,-1.8285193,-1.10832,0.69440264,0.723164,-1.3374912,1.4446511,0.3263333,-0.60669,1.3695574,0.16047806,-1.980227,-0.43499452,0.05035316,1.2126693,-1.4565971,-0.17688441,-0.54436123,0.057102285,-0.19773285,1.596903,-1.1734676,1.0929961,-0.84385806,0.5494312,1,HNSC
TCGA-LN-A49U-01,-1.2701602,0.91586775,0.8633568,-1.4722838,1.510735,-0.0056834426,-0.4508508,-0.22978416,1.0773195,1.4313965,-1.8906693,2.1707864,0.9840059,-0.49074498,0.33660424,-1.1977997,-2.1146393,-1.1029594,-0.09023073,0.7473614,-1.5522126,-0.02458914,1.4695115,0.14022464,-0.5199119,2.7986448,-1.6657424,0.45586604,-1.6188966,1.1070324,1,ESCA
TCGA-LN-A4A3-01,-1.1272988,0.69185656,0.70289564,-1.2251536,1.2613243,0.06585536,-0.40262544,-0.15567607,0.96626073,1.1493526,-1.5745943,1.7988391,0.83653235,-0.48013332,0.37378424,-0.9639721,-1.7382115,-0.8884425,-0.13556513,0.6571259,-1.2589138,0.0032734685,1.1337414,0.12563814,-0.3962826,2.3374734,-1.3546858,0.42166555,-1.3490564,0.88993084,1,ESCA
TCGA-HF-7136-01,0.38259435,0.22909454,1.0493901,0.116296634,1.0260954,0.6616919,-1.1375341,-0.9661425,-0.7442054,0.83902067,-0.48076278,-1.0087204,-0.61834556,-0.041207213,0.28401092,-0.24782602,0.1573355,-0.010088377,1.0439898,-0.4172508,-0.7763524,-0.22459194,0.4443276,0.042310514,0.9402829,0.71315056,-0.16825655,0.093610756,-1.3067794,0.3098783,1,STAD
